"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"101086/AL";"2019-08-02";"Fontaínhas Views";"S";"2019-09-01";"Apartamento";"2";"4";"1";;"Avenida Rodrigues de Freitas, 258 5 N";"4050-418";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"city hosts, lda";"Comodatário";"514132817";"Pessoa coletiva";"Portugal";;;"962385552";"Sim"
"101085/AL";"2019-08-02";"Loureiro Villas - F";"N";"2019-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Loureiro, 47 / 49 3 F";"4000-328";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Frescalvorada, Lda";"Arrendatário";"514993804";"Pessoa coletiva";"Portugal";;;"917550905";"Não"
"101084/AL";"2019-08-02";"1BR flat with parking @ historic center";"S";"2019-07-17";"Apartamento";"2";"4";"1";;"Praça Praça Coronel Pacheco, 42 2 frente";"4050-453";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Panóplia de Génios - Unipessoal Lda";"Arrendatário";"510952593";"Pessoa coletiva";"Portugal";;;"937027696";"Não"
"101083/AL";"2019-08-02";"Loureiro Villas - K";"N";"2019-08-01";"Apartamento";"1";"2";"0";;"Rua Rua Loureiro, 47 / 49 K";"4000-328";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Frescalvorada, Lda";"Arrendatário";"514993804";"Pessoa coletiva";"Portugal";;;"917550905";"Não"
"101082/AL";"2019-08-02";"Loureiro Villas - G";"N";"2019-08-01";"Apartamento";"3";"4";"1";;"Rua Rua Loureiro, 47 / 49 3 G";"4000-328";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Frescalvorada, Lda";"Arrendatário";"514993804";"Pessoa coletiva";"Portugal";;;"917550905";"Não"
"101081/AL";"2019-08-02";"Loureiro Villas - D";"N";"2019-08-01";"Apartamento";"1";"2";"1";;"Rua Rua Loureiro, 47 / 49 2 D";"4000-328";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Frescalvorada, Lda";"Arrendatário";"514993804";"Pessoa coletiva";"Portugal";;;"917550905";"Não"
"101080/AL";"2019-08-02";"Loureiro Villas - C";"N";"2019-08-01";"Apartamento";"1";"2";"0";;"Rua Rua Loureiro, 47 / 49 1 C";"4000-328";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Frescalvorada, Lda";"Arrendatário";"514993804";"Pessoa coletiva";"Portugal";;;"917550905";"Não"
"101078/AL";"2019-08-02";"Loureiro Villas - B";"N";"2019-08-01";"Apartamento";"1";"2";"1";;"Rua Rua Loureiro, 47 / 49 1 B";"4000-328";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Frescalvorada, Lda";"Arrendatário";"514993804";"Pessoa coletiva";"Portugal";;;"917550905";"Não"
"101076/AL";"2019-08-02";"Loureiro Villas - A";"N";"2019-08-01";"Apartamento";"2";"5";"2";;"Rua Rua Loureiro, 47 / 49 A";"4000-328";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Frescalvorada, Lda";"Arrendatário";"514993804";"Pessoa coletiva";"Portugal";;;"917550905";"Não"
"101072/AL";"2019-08-02";"São Brás Apartement T";"S";"2019-07-11";"Apartamento";"1";"2";"0";;"Travessa Travessa São Brás, 108 RC TRS";"4000-498";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Azimuth Galaxy Lda";"Arrendatário";"513589694";"Pessoa coletiva";"Portugal";;;;"Não"
"101071/AL";"2019-08-02";"CASA DO ROLETO";"N";"2019-07-20";"Moradia";"2";"4";"1";;"Escadas Escadas Roleto, 5";"4050-517";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"101070/AL";"2019-08-02";"Oporto Captain House - Calem Apartment";"N";"2019-07-25";"Apartamento";"7";"8";"3";;"Rua Rua Fonte de Massarelos, 4 RC/1º/2º D";"4050-268";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"OFFIG- ORGANIZAÇÃO E GESTÃO DE ESCRITÓRIOS,LDA.";"Proprietário";"504960130";"Pessoa coletiva";"Portugal";"968436315";;"968436315";"Não"
"101068/AL";"2019-08-02";"Oporto Captain House - Douro Apartment";"N";"2019-07-25";"Apartamento";"5";"6";"2";;"Rua Rua Fonte de Massarelos, 4 RC/1º C";"4050-268";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"OFFIG- ORGANIZAÇÃO E GESTÃO DE ESCRITÓRIOS,LDA.";"Proprietário";"504960130";"Pessoa coletiva";"Portugal";"968436315";;"968436315";"Sim"
"101067/AL";"2019-08-02";"Vigorosa Apartement";"S";"2019-07-11";"Apartamento";"2";"4";"2";;"Rua Rua Vigorosa, 700 2º B";"4200-524";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Azimuth Galaxy Lda";"Arrendatário";"513589694";"Pessoa coletiva";"Portugal";;;;"Não"
"101066/AL";"2019-08-02";"Oporto Captain House - Porto Apartment";"N";"2019-07-25";"Apartamento";"5";"6";"2";;"Rua Rua Fonte de Massarelos, 4 RC/1º B";"4050-268";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"OFFIG- ORGANIZAÇÃO E GESTÃO DE ESCRITÓRIOS,LDA.";"Proprietário";"504960130";"Pessoa coletiva";"Portugal";"968436315";;"968436315";"Sim"
"101064/AL";"2019-08-02";"Bay Watch";"S";"2021-02-10";"Apartamento";"1";"2";"0";;"Rua Rua Boavista, 183 2º Trs";"4050-107";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Não"
"101063/AL";"2019-08-02";"Apartamento Centro do Porto 2";"N";"2019-07-30";"Apartamento";"1";"3";"0";;"Rua Rua Santo Ildefonso, 252 2ª Frt";"4000-465";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"101061/AL";"2019-08-02";"Oporto Captain House - Foz Apartment";"N";"2019-07-25";"Apartamento";"3";"4";"1";;"Rua Rua Fonte de Massarelos, 4 RC/1º A";"4050-268";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"OFFIG- ORGANIZAÇÃO E GESTÃO DE ESCRITÓRIOS,LDA.";"Proprietário";"504960130";"Pessoa coletiva";"Portugal";;;"968436315";"Sim"
"101060/AL";"2019-08-02";"Apart BV";"S";"2019-09-04";"Apartamento";"2";"4";"1";;"Travessa Travessa Bica Velha, 128 4º hab.45";"4250-078";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"101059/AL";"2019-08-02";"Kokas Apatments";"N";"2019-08-01";"Apartamento";"3";"4";"1";;"Rua Rua Trás, 214 2";"4050-614";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"101058/AL";"2019-08-02";"CASA VISTA DOURO";"N";"2019-07-10";"Estabelecimento de hospedagem";"8";"9";"4";;"Escadas Escadas Codeçal, 50 Sé";"4000-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"First  House Porto Douro, Lda.";"Arrendatário";"501559442";"Pessoa coletiva";"Portugal";;;;"Não"
"101057/AL";"2019-08-02";"CORD 01";"S";"2019-07-10";"Apartamento";"2";"4";"1";;"Largo Largo Professor Abel Salazar, 14 1 FTE";"4050-011";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Jasmim da Calçada - Sociedade Unipessoal, Lda";"Comodatário";"510300987";"Pessoa coletiva";"Portugal";"226180573";;"917198163";"Sim"
"101056/AL";"2019-08-02";"Lapa's House";"N";"2019-07-10";"Moradia";"2";"4";"1";;"Travessa Travessa Senhora Lapa, 25 casa 2";"4050-579";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"101055/AL";"2019-08-02";"HeartInDouro";"S";"2019-07-12";"Apartamento";"3";"4";"2";;"Rua Rua O Comércio do Porto, 189 1º";"4050-211";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"101054/AL";"2019-08-02";"Gallery Townhouse";"N";"2019-08-05";"Moradia";"6";"10";"4";;"Rua Rua Miguel Bombarda, 219";"4050-381";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ramblers House Unipessoal Lda.";"Arrendatário";"509524303";"Pessoa coletiva";"Portugal";;;"918985053";"Sim"
"101053/AL";"2019-08-02";"And Justice for All";"N";"2019-07-22";"Estabelecimento de hospedagem";"6";"6";"4";;"Rua Rua Bragas, 354 2º Andar";"4050-122";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Cubo Local, Lda";"Arrendatário";"515131733";"Pessoa coletiva";"Portugal";"968334206";;"968334206";"Não"
"101051/AL";"2019-08-02";"Covelo IQ";"S";"2019-07-22";"Estabelecimento de hospedagem";"4";"4";"2";;"Travessa Travessa Nova do Covelo, 90 R/Chão Esq";"4200-417";"Porto";"Paranhos";"Porto";"Porto";"Norte";"Cubo Local, Lda";"Arrendatário";"515131733";"Pessoa coletiva";"Portugal";"968334206";;"968334206";"Não"
"101048/AL";"2019-08-02";"Naquele Lugar Flores";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Rua Rua Flores, 157 2 Frente";"4050-266";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Naquele Lugar - Gestão Imobiliária, Lda.";"Proprietário";"514334045";"Pessoa coletiva";"Portugal";;;"917553078";"Sim"
"100996/AL";"2019-08-01";"T0s Bairro Herculano";"N";"2019-07-15";"Moradia";"2";"4";"2";;"Rua Rua 5, 12 Rua 5 do Bairro Herculano";"4000-284";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"100994/AL";"2019-08-01";"Your Opo Central ";"S";"2018-04-14";"Apartamento";"5";"8";"4";;"Rua Rua Passos Manuel, 71 5 Drt";"4000-384";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bateira e Ferreira Lda";"Arrendatário";"513112413";"Pessoa coletiva";"Portugal";;;"964876299";"Não"
"100993/AL";"2019-08-01";"Your Opo S. Bento 1 Esquedo";"S";"2019-03-20";"Apartamento";"1";"2";"0";;"Rua Rua Mouzinho da Silveira, 281 1 Esq";"4050-421";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bateira e Ferreira Lda";"Arrendatário";"513112413";"Pessoa coletiva";"Portugal";;;"964876299";"Não"
"100992/AL";"2019-08-01";"Your Opo S. Bento 2 Frente";"S";"2019-03-20";"Apartamento";"3";"4";"2";;"Rua Rua Mouzinho da Silveira, 281 2 Frente";"4050-421";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bateira e Ferreira Lda";"Arrendatário";"513112413";"Pessoa coletiva";"Portugal";;;"964876299";"Não"
"100991/AL";"2019-08-01";"Station Flats";"N";"2019-07-16";"Apartamento";"2";"4";"1";;"Rua Rua 31 de Janeiro, 120 sub -3 Porto";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100990/AL";"2019-08-01";"Station Flats";"N";"2019-07-16";"Apartamento";"2";"4";"1";;"Rua Rua 31 de Janeiro, 120 sub -2 POrto";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100989/AL";"2019-08-01";"Station Flats";"N";"2019-07-16";"Apartamento";"2";"4";"0";;"Rua Rua 31 de Janeiro, 120 sub -1 Porto";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100988/AL";"2019-08-01";"City Heart 4";"S";"2019-07-09";"Apartamento";"4";"6";"2";;"Rua Rua Santa Catarina, 391 4 tras";"4000-451";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100987/AL";"2019-08-01";"Station Flats";"N";"2019-07-16";"Apartamento";"3";"6";"2";;"Rua Rua 31 de Janeiro, 120 3 Porto";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100971/AL";"2019-08-01";"Oporto Invite Sá Bandeira I";"S";"2019-07-09";"Apartamento";"2";"2";"0";;"Rua Rua Sá da Bandeira, 363 3º frente ";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto Invite Gestão Hoteleira";"Outro";"513908889";"Pessoa coletiva";"Portugal";;;"916357207";"Sim"
"100966/AL";"2019-08-01";"Feel Porto Pinot Townhouse";"N";"2019-08-01";"Apartamento";"10";"10";"5";;"Rua Rua Bolhão, 204 2 ESQ";"4000-111";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Feelporto - Alojamento Local e Serviços Turísticos Lda";"Arrendatário";"510841511";"Pessoa coletiva";"Portugal";;;;"Sim"
"100965/AL";"2019-08-01";"Flora Apartment ";"S";"2019-07-10";"Moradia";"4";"8";"4";;"Rua Rua Flora, 19 e 21";"4050-261";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Espanha";;;;"Sim"
"100964/AL";"2019-08-01";"Early Flat II";"S";"2020-04-01";"Apartamento";"1";"2";"1";;"Rua Rua Cedofeita, 176 4º trs";"4050-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100963/AL";"2019-08-01";"Lime Tree Arbour";"S";"2019-07-23";"Apartamento";"2";"4";"1";;"Praça Praça República, 101 2 frente";"4050-497";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Cunha & Gil Cunha, Lda.";"Proprietário";"515685895";"Pessoa coletiva";"Portugal";;;"965328072";"Não"
"100962/AL";"2019-08-01";"Oportments - Oliveiras";"S";"2019-07-09";"Apartamento";"3";"6";"2";;"Rua Rua Oliveiras, 49 2 E";"4050-449";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"100956/AL";"2019-08-01";"Clemente Méneres Apartment";"N";"2019-07-12";"Apartamento";"2";"4";"1";;"Rua Rua Clemente Meneres, 87 4º";"4050-202";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Smartanonymous, Lda";"Cessionário";"514760109";"Pessoa coletiva";"Portugal";"968661533";;"968661533";"Sim"
"100955/AL";"2019-08-01";"Heroísmo - Charming GuestHouse ";"N";"2019-07-23";"Estabelecimento de hospedagem";"8";"16";"8";;"Rua Rua Heroísmo, 143";"4300-258";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Gabarito Clássico, Lda";"Arrendatário";"515465666";"Pessoa coletiva";"Portugal";;;"918636596";"Não"
"100954/AL";"2019-08-01";"Station Flats";"N";"2019-07-16";"Apartamento";"3";"6";"2";;"Rua Rua 31 de Janeiro, 120 1 Porto";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100952/AL";"2019-08-01";"Monte dos Judeus Apartment";"N";"2019-07-12";"Moradia";"2";"4";"2";;"Pátio Pátio Escadas Monte dos Judeus, 20";"4050-241";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Smartanonymous, Lda";"Cessionário";"514760109";"Pessoa coletiva";"Portugal";"968661533";;"968661533";"Não"
"100950/AL";"2019-08-01";"ALEGRIA CITY GARDEN";"S";"2019-07-09";"Apartamento";"2";"4";"1";;"Rua Rua Alegria, 162 1º tras esq F";"4000-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"WAVESCAPACITY LDA";"Arrendatário";"513870920";"Pessoa coletiva";"Portugal";;;"917226069";"Não"
"100949/AL";"2019-08-01";"Station Flats";"N";"2019-07-16";"Apartamento";"3";"6";"2";;"Rua Rua 31 de Janeiro, 120 2 Porto";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100948/AL";"2019-08-01";"Early Flat I";"S";"2020-04-01";"Apartamento";"1";"2";"0";;"Rua Rua Cedofeita, 176 4º fr.esq";"4050-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100945/AL";"2019-08-01";"Campo Lindo Apartment III";"S";"2019-07-11";"Apartamento";"3";"6";"3";;"Rua Rua Campo Lindo, 191 1º esquerdo";"4200-146";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100944/AL";"2019-08-01";"City Heart 3";"S";"2019-07-09";"Apartamento";"4";"6";"2";;"Rua Rua Santa Catarina, 391 1 tras";"4000-451";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100943/AL";"2019-08-01";"oporto invite Sá da Bandeira K";"S";"2019-07-09";"Apartamento";"4";"4";"1";;"Rua Rua Sá da Bandeira, 363 4º Direito ";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto Invite Gestão Hoteleira";"Outro";"513908889";"Pessoa coletiva";"Portugal";;;"916357207";"Sim"
"100942/AL";"2019-08-01";"URBAN LOFT";"N";"2019-07-09";"Apartamento";"1";"2";"1";;"Rua Rua Mártires da Liberdade, 160 4 Traseiras";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FATIA NARRATIVA LDA";"Arrendatário";"515492230";"Pessoa coletiva";"Portugal";;;"937120505";"Não"
"100941/AL";"2019-08-01";"Oportments - S.Bento";"N";"2019-12-08";"Apartamento";"1";"2";"0";;"Rua Rua 31 de Janeiro, 20 3 3/4";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100940/AL";"2019-08-01";"Inn Oporto Old Town Apartments";"N";"2019-12-09";"Apartamento";"1";"2";"0";;"Rua Rua 31 de Janeiro, 20 3º 1/2";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100939/AL";"2019-08-01";"Plaza - Charming GuestHouse";"N";"2019-07-23";"Estabelecimento de hospedagem";"3";"6";"3";;"Largo Largo Soares dos Reis, 44 R/C";"4300-486";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Panoramaprofit, Lda";"Arrendatário";"515280704";"Pessoa coletiva";"Portugal";;;"918636596";"Não"
"100910/AL";"2019-07-31";"CLASSY BELAS ARTES PORTO";"S";"2019-06-03";"Apartamento";"4";"6";"2";;"Avenida Avenida Rodrigues de Freitas, 112 rdc";"4000-416";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"França";;;;"Sim"
"100909/AL";"2019-07-31";"STUDIO CALM IN FABRICA";"S";"2019-07-18";"Apartamento";"1";"2";"0";;"Rua Rua Fábrica, 38 2º Hab. 35";"4050-245";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"100908/AL";"2019-07-31";"Tripas-Coração, Cordoaria -1º Trs";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Campo Campo Mártires da Pátria, 27 -1 Traseiras";"4050-365";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tripas-Coração, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";"962708740";;"918271935";"Sim"
"100907/AL";"2019-07-31";"Tripas-Coração, Cordoaria 3º Trs";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Campo Campo Mártires da Pátria, 27 3º Traseiras";"4050-365";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tripas-Coração, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";"962708740";;"918271935";"Sim"
"100906/AL";"2019-07-31";"Tripas-Coração, Cordoaria 3º Frt";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Campo Campo Mártires da Pátria, 27 3º Frente";"4050-365";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tripas-Coração, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";"962708740";;"918271935";"Sim"
"100890/AL";"2019-07-31";"PortoSoul Trindade";"S";"2018-11-15";"Apartamento";"3";"4";"1";;"Travessa Travessa Alferes Malheiro, 65 3º Fr.O -AP06";"4000-060";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rambras Imobiliária Lda";"Proprietário";"510047750";"Pessoa coletiva";"Portugal";"968507006";;;"Sim"
"100886/AL";"2019-07-31";"Tripas-Coração, Cordoaria R/C Trs";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Campo Campo Mártires da Pátria, 27 R/C  Traseiras";"4050-365";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tripas-Coração, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";"962708740";;"918271935";"Sim"
"100882/AL";"2019-07-31";"Tripas-Coração, Cordoaria 2º Trs";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Campo Campo Mártires da Pátria, 27 2º Traseiras";"4050-365";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tripas-Coração, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";"962708740";;"918271935";"Sim"
"100880/AL";"2019-07-31";"Tripas-Coração, Cordoaria 2º Frt";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Campo Campo Mártires da Pátria, 27 2º Frente";"4050-365";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tripas-Coração, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";"962708740";;"918271935";"Sim"
"100877/AL";"2019-07-31";"Spot Apartments Ceuta 1A";"N";"2019-07-09";"Apartamento";"2";"3";"1";;"Rua Rua Ceuta, 33 1 A";"4050-191";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ABCF Lda";"Arrendatário";"509101860";"Pessoa coletiva";"Portugal";;;"936282983";"Não"
"100873/AL";"2019-07-31";"Tripas-Coração, Cordoaria 1º Frt";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Campo Campo Mártires da Pátria, 27 1º Frente";"4050-365";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tripas-Coração, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";"962708740";;"918271935";"Sim"
"100871/AL";"2019-07-31";"PortoSoul Trindade";"S";"2018-11-15";"Apartamento";"1";"2";"0";;"Travessa Travessa Alferes Malheiro, 65 3º Fr.P -AP07";"4000-060";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rambras Imobiliária Lda";"Proprietário";"510047750";"Pessoa coletiva";"Portugal";"968507006";;;"Sim"
"100869/AL";"2019-07-31";"Tripas-Coração, Cordoaria 1º Trs";"S";"2019-07-15";"Apartamento";"1";"2";"0";;"Campo Campo Mártires da Pátria, 27 1º Traseiras";"4050-365";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tripas-Coração, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";"962708740";;"918271935";"Sim"
