"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"16682/AL";"2015-06-26";"Apartamento Coração da Sé Porto";"N";"2015-07-01";"Apartamento";"3";"4";"2";;"Rua Porta do Sol, 12 R/C Sé";"4000-390";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16680/AL";"2015-06-26";"Carla Calçada";"N";"2015-07-01";"Apartamento";"2";"3";"1";;"Rua Alexandre Herculano, 73 5 Esq";"4000-054";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16679/AL";"2015-06-25";"Cãndida Resende";"S";"2015-06-25";"Apartamento";"7";"8";"3";;"Rua Anselmo Braancamp, 73 1";"4000-082";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Mandatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16127/AL";"2015-06-20";"Casas de Sant'Ana Oporto Apartments 2";"S";"2017-01-14";"Apartamento";"3";"4";"0";;"Largo Pena Ventosa, 1";"4050-471";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PORTETEGA, Lda.";"Arrendatário";"513917667";"Pessoa coletiva";"Portugal";;;"936615966";"Sim"
"16126/AL";"2015-06-20";"Casas de Sant'Ana Oporto Apartments 1";"S";"2017-01-14";"Apartamento";"3";"4";"0";;"Travessa Santana, 1";"4050-539";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PORTETEGA, Lda.";"Arrendatário";"513917667";"Pessoa coletiva";"Portugal";"936615966";;"936615966";"Sim"
"16033/AL";"2015-06-19";"Maria Sara Mamede Veloso";"N";"2015-06-19";"Estabelecimento de hospedagem";"9";"11";"9";;"Rua Breiner, 6";"4050-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16019/AL";"2015-06-18";"All in Porto, Lda";"N";"2015-06-19";"Apartamento";"2";"4";"1";;"Rua Arquitecto Nicolau Nazoni, 13 3º";"4050-423";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"All in Porto Lda";"Arrendatário";"513295542";"Pessoa coletiva";"Portugal";;;;"Não"
"16016/AL";"2015-06-18";"Ruby Dum";"N";"2015-06-19";"Apartamento";"2";"4";"1";;"Rua Arquitecto Nicolau Nazoni, 13 2º ";"4050-423";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"All in Porto Lda";"Arrendatário";"513295542";"Pessoa coletiva";"Portugal";;;;"Não"
"15989/AL";"2015-06-18";"Lindo Vale Guesthouse";"S";"2015-06-18";"Moradia";"12";"22";"9";;"Rua Lindo Vale, 460-464";"4200-370";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"15898/AL";"2015-06-17";"Casas do Teatro";"S";"2015-06-17";"Apartamento";"1";"3";"0";;"Rua Porta do Sol, 20 Piso zero F- Hb 0.6";"4000-392";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MAIA, SARSFIELD & RODRIGUES S.A.";"Arrendatário";"506479536";"Pessoa coletiva";"Portugal";"917557719";;"917558555";"Sim"
"15846/AL";"2015-06-17";"lapapartment";"N";"2015-06-22";"Apartamento";"3";"6";"2";;"Rua São Brás, 262";"4000-492";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15790/AL";"2015-06-16";"Casa Andorinha";"N";"2015-03-11";"Apartamento";"3";"4";"2";;"Rua Pinheiro, 28 1º";"4050-483";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15783/AL";"2015-06-16";"Seven House";"S";"2021-02-15";"Moradia";"5";"8";"3";;"Rua Zambeze, 29";"4250-504";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Não"
"15753/AL";"2015-06-16";"Working Class House";"N";"2015-07-01";"Moradia";"1";"2";"0";;"Travessa Campos, 165 casa 7";"4000-154";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15720/AL";"2015-06-16";"Near The City And The Sea";"N";"2015-06-25";"Estabelecimento de hospedagem";"2";"2";"1";;"Rua José Fontana, 86A 1º Esq.";"4100-299";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15625/AL";"2015-06-11";"RS Porto Flats";"N";"2015-06-12";"Apartamento";"2";"4";"1";;"Rua Faria Guimarães, 221 1 Frente";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rui Cristóvão Silva Unipessoal Lda.";"Arrendatário";"513249559";"Pessoa coletiva";"Portugal";;;;"Não"
"15624/AL";"2015-06-11";"RS Porto Flats";"N";"2015-06-12";"Apartamento";"2";"4";"1";;"Rua Faria Guimarães, 221 4 Traseiras";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rui Cristóvão Silva Unipessoal Lda.";"Arrendatário";"513249559";"Pessoa coletiva";"Portugal";;;;"Não"
"15623/AL";"2015-06-11";"RS Porto Flats";"N";"2015-06-12";"Apartamento";"2";"4";"1";;"Rua Faria Guimarães, 221 4 Frente";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rui Cristóvão Silva Unipessoal Lda.";"Arrendatário";"513249559";"Pessoa coletiva";"Portugal";;;;"Não"
"15622/AL";"2015-06-11";"RS Porto Flats";"N";"2015-06-11";"Apartamento";"2";"4";"1";;"Rua Faria Guimarães, 221 3 Traseiras";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rui Cristóvão Silva Unipessoal, Lda.";"Arrendatário";"513249559";"Pessoa coletiva";"Portugal";;;;"Não"
"15621/AL";"2015-06-11";"RS Porto Flats";"N";"2015-06-11";"Apartamento";"2";"4";"1";;"Rua Faria Guimarães, 221 3 Frente";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rui Cristóvão Silva Unipessoal Lda.";"Arrendatário";"513249559";"Pessoa coletiva";"Portugal";;;;"Não"
"15618/AL";"2015-06-12";"Ocean View Oporto Foz";"N";"2015-06-12";"Apartamento";"3";"6";"3";;"Avenida Brasil, 538 2.º";"4150-153";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Quadrante Elementar, Lda.";"Arrendatário";"510961843";"Pessoa coletiva";"Portugal";"226068021";;"919038146";"Não"
"15599/AL";"2015-06-12";"Lowcost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 5.º Frente";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;;"Não"
"15592/AL";"2015-06-12";"Lowcost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 5.º Traseiras";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;;"Não"
"15560/AL";"2015-06-12";"Lowcost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 4.º Traseiras";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;;"Não"
"15557/AL";"2015-06-12";"Low Cost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 4.º  Frente";"4100-358";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Morphoidea, Lda ";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;"915048524";"Não"
"15550/AL";"2015-06-12";"Lowcost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 3.º Traseiras";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;;"Não"
"15543/AL";"2015-06-12";"Lowcost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 3.º Frente";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;;"Não"
"15539/AL";"2015-06-12";"Lowcost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 2.º  Traseiras";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;;"Não"
"15535/AL";"2015-06-12";"Lowcost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 2.º  Frente";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;;"Não"
"15534/AL";"2015-06-12";"Lowcost Tourist Apartments";"N";"2015-06-12";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 1.º Traseiras";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Arrendatário";"509896057";"Pessoa coletiva";"Portugal";;;;"Não"
"15533/AL";"2015-06-12";"Amazing Almada";"N";"2015-06-09";"Apartamento";"2";"4";"1";;"Rua Rua Almada, 209 2";"4050-038";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15527/AL";"2015-06-12";"Low Cost Tourist Apartments";"N";"2015-06-19";"Apartamento";"1";"2";"1";;"Praça Mouzinho de Albuquerque, 90 1.º Frente";"4100-358";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Morphoidea Lda";"Proprietário";"509896057";"Pessoa coletiva";"Portugal";"226176839";;"915048524";"Não"
"15430/AL";"2015-06-09";"Live in Porto";"N";"2015-06-09";"Apartamento";"3";"6";"2";;"Rua Vale Formoso, 17 3";"4200-511";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15414/AL";"2015-06-09";"My Ribeira Guest House";"N";"2015-06-09";"Estabelecimento de hospedagem";"12";"20";"9";;"Rua Clube Fluvial Portuense, 2 a 8";"4050-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MY RIBEIRA LDA";"Arrendatário";"513544704";"Pessoa coletiva";"Portugal";"220115359";;"919509208";"Não"
"15401/AL";"2015-06-09";"Apartamento T2 à Casa da Musica";"S";"2015-11-10";"Apartamento";"4";"6";"2";;"Rua Rua Vitorino Nemésio, 48 10º";"4050-637";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Imorenting, Ldª";"Proprietário";"513724079";"Pessoa coletiva";"Portugal";;;"917875619";"Não"
"15391/AL";"2015-06-09";"Leonel de Azevedo, Lda. ";"N";"2019-08-01";"Apartamento";"3";"4";"1";;"Rua Santo Ildefonso, 198 1 Frt";"4000-465";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Leonel de Azevedo, Lda";"Comodatário";"514491752";"Pessoa coletiva";"Portugal";;;"926158915";"Não"
"15386/AL";"2015-06-09";"Leonel de Azevedo, Lda. ";"N";"2019-08-01";"Apartamento";"3";"4";"1";;"Rua Santo Ildefonso, 198 1 Tras";"4000-465";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Leonel de Azevedo, Lda";"Comodatário";"514491752";"Pessoa coletiva";"Portugal";;;"926158915";"Não"
"15228/AL";"2015-06-05";"D. João IV";"N";"2015-06-05";"Apartamento";"4";"4";"4";;"Rua Dom João IV, 473 R/ch";"4000-302";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15181/AL";"2015-06-05";"Your Apartment";"N";"2015-06-06";"Apartamento";"1";"2";"1";;"Rua Doutor Alfredo de Magalhães, 82 1º Esq Frt";"4000-062";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15153/AL";"2015-06-04";"Santa Catarina Terrace Apartment";"N";"2015-05-12";"Apartamento";"2";"4";"1";;"Rua Santa Catarina, 42 3 Frente";"4000-441";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";"217960326";"217960326";"217960326";"Sim"
"15136/AL";"2015-06-04";"Apartamentos Sé T2";"N";"2015-06-10";"Apartamento";"2";"4";"1";;"Rua Saraiva de Carvalho, 27 5.º  A";"4000-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15133/AL";"2015-06-04";"Apartamentos Sé T2";"N";"2015-06-10";"Apartamento";"5";"6";"2";;"Rua Saraiva de Carvalho, 27 4.º D";"4000-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15118/AL";"2015-06-04";"Porto Central II";"N";"2015-06-04";"Apartamento";"2";"3";"1";;"Rua Damião de Góis, 56 Hab 74";"4050-221";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"15083/AL";"2015-06-03";"Santa Catarina Downtown Apartment";"N";"2015-05-12";"Apartamento";"3";"4";"1";;"Rua Santa Catarina, 42 2 Frente";"4000-441";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";"217960326";"217960326";"217960326";"Sim"
"15070/AL";"2015-06-03";"Santa Catarina's Loft";"N";"2015-05-15";"Apartamento";"3";"4";"0";;"Rua Santa Catarina, 42 3 Esquerdo";"4000-441";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";"217960326";"217960326";"217960326";"Sim"
"14991/AL";"2015-06-02";"Cardosas Cosy Apartment";"S";"2017-02-07";"Apartamento";"1";"2";"0";;"Praça Almeida Garrett, 19 1º";"4000-069";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";"217960326";"217960326";"217960326";"Sim"
"14956/AL";"2015-06-02";"Fernando Manuel Simões do Vale";"N";"2015-06-02";"Apartamento";"3";"5";"2";;"Rua Alexandre Herculano, 410 2 Dto";"4000-053";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"14953/AL";"2015-06-02";"Live in Porto";"N";"2015-06-01";"Apartamento";"3";"6";"2";;"Rua Vale Formoso, 17 2";"4200-511";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"14921/AL";"2015-06-02";"Apartamento de Charme ";"N";"2015-06-02";"Apartamento";"2";"4";"1";;"Rua Cedofeita, 178 2.º ESQ";"4050-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Singapura";;;;"Não"
"14862/AL";"2015-06-01";"Live in Porto";"N";"2015-06-01";"Apartamento";"3";"6";"2";;"Rua Vale Formoso, 17 1º";"4200-511";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"14810/AL";"2015-06-01";"Bolhão 437";"N";"2015-05-28";"Apartamento";"9";"10";"5";;"Rua Fernandes Tomás, 437 1.º";"4000-216";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FRIENDLY WEEKEND UNIPESSOAL, LDA";"Arrendatário";"513274944";"Pessoa coletiva";"Portugal";;;"918787618";"Não"
"14781/AL";"2015-06-01";"Apartamentos Clérigos";"N";"2015-06-01";"Apartamento";"1";"2";"1";;"Rua Conde Vizela, 12 3.º ESQ";"4050-639";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"14775/AL";"2015-06-01";"Apartamentos Clérigos";"N";"2015-06-01";"Apartamento";"2";"2";"1";;"Rua Conde Vizela, 12 2.º ESQ";"4050-639";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"14757/AL";"2015-06-01";"Cordoaria Garden cozy Apartment";"N";"2015-06-01";"Apartamento";"3";"6";"2";;"Rua Taipas, 117 1.º";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"14683/AL";"2015-05-29";"Oporto Fontainhas Flat";"N";"2015-05-29";"Apartamento";"2";"4";"1";;"Rua Fontaínhas, 147 4º Esq.";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"João Cruz Martins, Unipessoal, Lda";"Arrendatário";"513193863";"Pessoa coletiva";"Portugal";;;"918700150";"Sim"
"14535/AL";"2015-05-28";"Three Houses";"N";"2015-05-25";"Apartamento";"1";"2";"1";;"Rua Padre Cruz, 181 R/C";"4050-220";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Winnerlofts Turismo Lda";"Proprietário";"510250203";"Pessoa coletiva";"Portugal";;;"914682521";"Sim"
"14529/AL";"2015-05-28";"Three Houses";"N";"2015-05-25";"Apartamento";"2";"4";"1";;"Rua Padre Cruz, 181 1º Tras.";"4050-220";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Winnerlofts Turismo Lda";"Proprietário";"510250203";"Pessoa coletiva";"Portugal";;;"914682521";"Sim"
"14528/AL";"2015-05-28";"Belle Epoque";"N";"2015-05-28";"Apartamento";"1";"2";"1";;"Rua Ponte Nova, 15 4.2";"4050-485";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"GorgeouStage Lda.";"Arrendatário";"510894046";"Pessoa coletiva";"Portugal";;;"967076819";"Sim"
"14523/AL";"2015-05-28";"Belle Epoque";"N";"2015-05-28";"Apartamento";"1";"2";"1";;"Rua Ponte Nova, 15 4.1";"4050-485";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"GorgeouStage Lda.";"Arrendatário";"510894046";"Pessoa coletiva";"Portugal";;;"967076819";"Sim"
"14519/AL";"2015-05-28";"Belle Epoque";"N";"2015-05-28";"Apartamento";"1";"2";"1";;"Rua Ponte Nova, 15 2.2";"4050-485";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"GorgeouStage, Lda.";"Arrendatário";"510894046";"Pessoa coletiva";"Portugal";;;"967076819";"Sim"
"14517/AL";"2015-05-28";"Belle Epoque";"N";"2015-05-28";"Apartamento";"1";"2";"1";;"Rua Ponte Nova, 15 3.1 Dt Fr";"4050-485";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"GorgeouStage Lda.";"Arrendatário";"510894046";"Pessoa coletiva";"Portugal";"917501351";;"967076819";"Sim"
"14516/AL";"2015-05-28";"Belle Epoque";"N";"2015-05-28";"Apartamento";"1";"2";"1";;"Rua Ponte Nova, 15 3.2";"4050-485";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"GorgeouStage Lda.";"Arrendatário";"510894046";"Pessoa coletiva";"Portugal";;;"967076819";"Sim"
"14272/AL";"2015-05-25";"Three Houses";"N";"2015-05-25";"Apartamento";"2";"4";"1";;"Rua Padre Cruz, 181 1º Frt.";"4050-220";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Winnerlofts Turismo Lda";"Proprietário";"510250203";"Pessoa coletiva";"Portugal";"226097075";;"9146822521";"Sim"
"14001/AL";"2015-05-20";"Apartamento Galerias ";"N";"2015-06-01";"Apartamento";"3";"4";"2";;"Rua Monte dos Burgos, 905 4 ";"4250-319";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13952/AL";"2015-05-20";"Belle Époque";"N";"2015-05-20";"Apartamento";"1";"2";"1";;"Rua Ponte Nova, 15 2.1";"4050-485";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Gorgeoustage, Lda";"Arrendatário";"510894046";"Pessoa coletiva";"Portugal";;;"967076819";"Sim"
"13939/AL";"2015-05-20";"Muralha da Barca Apartamentos";"N";"2015-05-20";"Apartamento";"4";"6";"2";;"Rua Cima do Muro, 21 3º";"4050-199";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Mário Teixeira Melo, Lda";"Proprietário";"501487190";"Pessoa coletiva";"Portugal";"222051746";;"916497440";"Não"
"13907/AL";"2015-05-19";"Park Italia Flat";"S";"2019-04-22";"Apartamento";"4";"4";"2";;"Rua Rua Júlio Dinis, 772 6 Esquerdo";"4050-012";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Indice do Costume, Lda";"Outro";"515114715";"Pessoa coletiva";"Portugal";;;"936765855";"Não"
"13823/AL";"2015-05-19";"Light House Apartment";"N";"2015-05-19";"Apartamento";"2";"4";"2";;"Rua Senhora Luz, 152 1º";"4150-693";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"13818/AL";"2015-05-18";"Studios Cedofeita";"S";"2015-05-19";"Apartamento";"2";"3";"1";;"Rua Cedofeita, 476 4º Frente";"4050-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Silent Smiles, Lda";"Arrendatário";"514803428";"Pessoa coletiva";"Portugal";;;"933424948";"Não"
"13798/AL";"2015-05-18";"Loftabroad - Alojamento Local";"N";"2015-05-18";"Apartamento";"2";"4";"1";;"Rua Venezuela, 227 2º 5212";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad - Alojamento Local, Lda";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;"965751200";"Não"
"13794/AL";"2015-05-18";"Loftabroad - Alojamento Local";"N";"2015-05-18";"Apartamento";"2";"4";"1";;"Rua Venezuela, 227 2º 5204";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad - Alojamento Local, Lda";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;"965751200";"Não"
"13793/AL";"2015-05-18";"Loftabroad - Alojamento Local";"N";"2015-05-18";"Apartamento";"2";"4";"1";;"Rua Venezuela, 227 2º 5210";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad - Alojamento Local, Lda";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;"965751200";"Não"
"13791/AL";"2015-05-18";"Loftabroad - Alojamento Local";"N";"2015-05-18";"Apartamento";"2";"4";"1";;"Rua Venezuela, 227 1.º 5104";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad - Alojamento Local, Lda";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;"965751200";"Não"
"13789/AL";"2015-05-18";"Loftabroad - Alojamento Local";"N";"2015-05-18";"Apartamento";"2";"4";"1";;"Rua Venezuela, 227 1º 5112";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad - Alojamento Local, Lda";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;"965751200";"Não"
