"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"113599/AL";"2020-12-05";"Apartamentos Clerigos 3DTF";"N";"2020-12-01";"Apartamento";"5";"6";"2";;"Rua Rua Conde Vizela, 12 3 DTF";"4050-639";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113598/AL";"2020-12-05";"Casa de Arouca - Apartamento 6";"S";"2020-11-29";"Apartamento";"2";"4";"1";;"Rua Rua Faria Guimarães, 463 2 FRENTE";"4000-205";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113597/AL";"2020-12-05";"Casa de Arouca - Apartamento 5";"S";"2020-11-29";"Apartamento";"1";"2";"0";;"Rua Rua Faria Guimarães, 463 1 traseiras";"4000-205";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113596/AL";"2020-12-05";"Apartamentos Clérigos 3DTC";"N";"2020-12-01";"Apartamento";"3";"4";"1";;"Rua Rua Conde Vizela, 12 3 DTC";"4050-639";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113595/AL";"2020-12-05";"Casa de Arouca - Apartamento 4";"S";"2020-11-29";"Apartamento";"1";"2";"0";;"Rua Rua Faria Guimarães, 463 1 FRENTE";"4000-205";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113594/AL";"2020-12-05";"Casa de Arouca - Apartamento 3";"S";"2020-11-29";"Apartamento";"1";"2";"1";;"Rua Rua Faria Guimarães, 463 RC  traseiras";"4000-205";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113593/AL";"2020-12-05";"Casa de Arouca - Apartamento 2";"S";"2020-11-29";"Apartamento";"1";"2";"0";;"Rua Rua Faria Guimarães, 463 RC  FRENTE";"4000-205";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113592/AL";"2020-12-05";"Casa de Arouca - Apartamento 1";"S";"2020-11-29";"Apartamento";"2";"4";"1";;"Rua Rua Faria Guimarães, 463 cave  traseiras";"4000-205";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113591/AL";"2020-12-05";"Cativo 16 Frc E";"N";"2020-11-23";"Apartamento";"2";"4";"1";;"Rua Rua Cativo, 16 1º frc E";"4000-160";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113583/AL";"2020-12-04";"Chaimite 2Dto";"S";"2018-10-07";"Apartamento";"1";"2";"0";;"Rua Rua Chaimite, 77 A 2 Dto";"4050-194";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113546/AL";"2020-11-28";"Oliveiras Apartment";"S";"2020-11-09";"Apartamento";"4";"6";"2";;"Rua Rua Oliveiras, 49 1º Esq";"4050-449";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113527/AL";"2020-11-27";"Casas D'ouro - Alojamentos Turísticos PMS, Lda.";"N";"2020-12-19";"Apartamento";"2";"4";"1";;"Rua Rua do Almada, 28 2.º Esq. Tras.";"4050-030";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Casas D'ouro - Alojamentos Turísticos PMS, Lda.";"Arrendatário";"516178520";"Pessoa coletiva";"Portugal";"916779901";;"912478610";"Não"
"113526/AL";"2020-11-27";"Sol Downtown Studio";"N";"2020-11-09";"Apartamento";"1";"2";"0";;"Rua Rua Sol, 95 1 Frente";"4000-530";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113525/AL";"2020-11-27";"DF Apartments 3";"S";"2021-04-01";"Apartamento";"1";"2";"0";;"Rua Rua Alegria, 276 2 esq";"4000-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Dois Franças Lda";"Arrendatário";"514502193";"Pessoa coletiva";"Portugal";;;"931778104";"Não"
"113524/AL";"2020-11-27";"DF Apartments 2";"S";"2021-04-01";"Apartamento";"1";"2";"0";;"Rua Rua Alegria, 276 3 dto";"4000-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Dois Franças Lda";"Arrendatário";"514502193";"Pessoa coletiva";"Portugal";;;"931778104";"Não"
"113506/AL";"2020-11-26";"Oak Valley Flats Santa Catarina";"S";"2020-11-16";"Apartamento";"1";"2";"0";;"Rua Rua Santa Catarina, 1214 5 Direito";"4000-447";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Diogo Correia Gonçalves Unipessoal Lda";"Comodatário";"515810371";"Pessoa coletiva";"Portugal";;;;"Não"
"113505/AL";"2020-11-26";"RIVER HOUSE";"S";"2020-11-06";"Moradia";"4";"6";"3";;"Rua Rua Passeio Alegre, 452";"4150-572";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113504/AL";"2020-11-26";"DF Apartments";"S";"2021-01-01";"Apartamento";"1";"2";"0";;"Rua Rua Alegria, 276 3 esq";"4000-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Dois Franças Lda";"Arrendatário";"514502193";"Pessoa coletiva";"Portugal";;;"931778104";"Não"
"113490/AL";"2020-11-25";"Porto Pool Spot 1";"S";"2020-11-15";"Apartamento";"1";"2";"1";;"Rua Rua Mártires da Liberdade, 122 3 TRS DTO";"4050-361";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113489/AL";"2020-11-25";"Porto Pool Spot";"S";"2020-11-15";"Apartamento";"1";"2";"1";;"Rua Rua Mártires da Liberdade, 122 3 TRS ESQ Porto";"4050-361";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113488/AL";"2020-11-25";"Casas das Caldeiras 2 FRT";"S";"2020-11-09";"Apartamento";"1";"2";"1";;"Rua Rua Caldeireiros, 192 2 FRT";"4050-139";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Água do Lilau - Fomento Predial, Lda";"Proprietário";"513405127";"Pessoa coletiva";"Portugal";;;"932357184";"Não"
"113487/AL";"2020-11-25";"Casas das Caldeiras 1 FRT";"S";"2020-11-09";"Apartamento";"1";"2";"1";;"Rua Rua Caldeireiros, 192 1 FRT";"4050-139";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Água do Lilau - Fomento Predial, Lda";"Proprietário";"513405127";"Pessoa coletiva";"Portugal";;;"932357184";"Não"
"113450/AL";"2020-11-21";"MOUZINHO322";"N";"2021-01-01";"Apartamento";"2";"4";"2";;"Rua Rua Mouzinho da Silveira, 322 3º AP. K32";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113449/AL";"2020-11-21";"viagem group hospitality-N";"S";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Miguel Bombarda, 10 2 N";"4050-376";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Neptune Luxury Lda";"Comodatário";"515963976";"Pessoa coletiva";"Portugal";;;"926775470";"Não"
"113448/AL";"2020-11-21";"viagem group hospitality-L";"S";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Miguel Bombarda, 10 2 L";"4050-376";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Neptune Luxury Lda";"Comodatário";"515963976";"Pessoa coletiva";"Portugal";;;"926775470";"Não"
"113447/AL";"2020-11-21";"viagem group hospitality-K";"S";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Miguel Bombarda, 10 2 K";"4050-376";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Neptune Luxury Lda";"Comodatário";"515963976";"Pessoa coletiva";"Portugal";;;"926775470";"Não"
"113446/AL";"2020-11-21";"viagem group hospitality-J";"S";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Miguel Bombarda, 10 2 J";"4050-376";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Neptune Luxury Lda";"Comodatário";"515963976";"Pessoa coletiva";"Portugal";;;"926775470";"Não"
"113445/AL";"2020-11-21";"viagem group hospitality-I";"S";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Miguel Bombarda, 10 3 fracao i";"4050-376";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Neptune Luxury Lda";"Comodatário";"515963976";"Pessoa coletiva";"Portugal";;;"926775470";"Não"
"113431/AL";"2020-11-20";"Costa";"N";"2020-11-09";"Apartamento";"2";"4";"1";;"Travessa Travessa São Sebastião, 49 2";"4050-569";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Qualquer Destino Lda";"Arrendatário";"515593354";"Pessoa coletiva";"Portugal";;;"912924842";"Não"
"113411/AL";"2020-11-19";"Ha Braga Apartamento";"S";"2020-10-29";"Apartamento";"2";"4";"1";;"Rua Rua Bragas, 43/49 1º Traseiras";"4050-122";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113410/AL";"2020-11-19";"Liiiving in Porto | Santa Catarina Heart";"S";"2020-10-27";"Apartamento";"2";"3";"1";;"Rua Rua Santa Catarina, 30 1º Frente";"4000-441";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG Mediação Alugueres e Produções Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Não"
"113394/AL";"2020-11-18";"Charming Trindade Studio";"S";"2020-10-27";"Apartamento";"1";"2";"0";;"Rua Rua Camões, 63 7 tras";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113393/AL";"2020-11-18";"APARTAMENTO ANTERO";"N";"2020-11-01";"Apartamento";"4";"7";"3";;"Rua Rua Antero de Quental, 441 2";"4050-058";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113378/AL";"2020-11-17";"Firmeza Apt 1";"N";"2020-09-16";"Apartamento";"1";"2";"0";;"Rua Rua Firmeza, 123 A 1º Andar";"4000-228";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Puzzlepanorama, Unipessoal Lda";"Arrendatário";"514816120";"Pessoa coletiva";"Portugal";;;;"Não"
"113327/AL";"2020-11-14";"Luxury House";"N";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Santo Ildefonso, 2 3 FRT";"4000-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"TBI, Investimentos, Unipessoal Lda";"Proprietário";"513557628";"Pessoa coletiva";"Portugal";;;;"Não"
"113326/AL";"2020-11-14";"Arizona II House";"S";"2020-12-01";"Apartamento";"2";"4";"2";;"Rua Rua Duque Loulé, 246 3 3.7";"4000-324";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113325/AL";"2020-11-14";"Cinema House";"N";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Santo Ildefonso, 2 1 FRT";"4000-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"TBI, Investimentos, Unipessoal Lda";"Proprietário";"513557628";"Pessoa coletiva";"Portugal";;;;"Não"
"113324/AL";"2020-11-14";"Swimmin Pool 2";"S";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Mártires da Liberdade, 122 1 FRE";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"TBI, Investimentos, Unipessoal Lda";"Proprietário";"513557628";"Pessoa coletiva";"Portugal";;;;"Não"
"113323/AL";"2020-11-14";"Swimmin Pool 1";"S";"2020-11-15";"Apartamento";"1";"2";"0";;"Rua Rua Mártires da Liberdade, 122 1 Tr Dto";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"TBI, Investimentos, Unipessoal Lda";"Proprietário";"513557628";"Pessoa coletiva";"Portugal";;;;"Não"
"113322/AL";"2020-11-14";"Cozy Trindade Studio";"S";"2020-10-23";"Apartamento";"1";"2";"0";;"Rua Rua Camões, 63 6 tras";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113294/AL";"2020-11-13";"Luxury Chapel";"S";"2020-11-15";"Apartamento";"1";"4";"1";;"Travessa Travessa Ferraz, 14 1/2";"4050-251";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"TBI, Investimentos, Unipessoal Lda";"Proprietário";"513557628";"Pessoa coletiva";"Portugal";;;;"Não"
"113293/AL";"2020-11-13";"Oporto Luxury II";"S";"2020-10-22";"Apartamento";"2";"4";"1";;"Rua Rua Costa Cabral, 76 2 Porto";"4200-208";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Cristiana-Gestão Imobiliária Unipessoal, Lda";"Proprietário";"513354310";"Pessoa coletiva";"Portugal";;;"962688091";"Não"
"113263/AL";"2020-11-12";"1BR Flat in Trindade by metro II ";"S";"2020-12-01";"Apartamento";"1";"2";"0";;"Rua Rua Camões, 63 5º Tras";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113256/AL";"2020-11-11";"BO Catedral Historic Apartments";"S";"2020-11-03";"Apartamento";"1";"2";"1";;"Rua Rua Dom Hugo, 18 2º Traz";"4050-305";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sossego das Estrelas Lda";"Arrendatário";"516006037";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"113255/AL";"2020-11-11";"BO Catedral Historic Apartments";"S";"2020-11-03";"Apartamento";"2";"2";"1";;"Rua Rua Dom Hugo, 18 2º Frente";"4050-305";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sossego das Estrelas Lda";"Arrendatário";"516006037";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"113254/AL";"2020-11-11";"BO Catedral Historic Apartments";"S";"2020-11-03";"Apartamento";"2";"2";"1";;"Rua Rua Dom Hugo, 18 1º Traz";"4050-305";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sossego das Estrelas Lda";"Arrendatário";"516006037";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"113253/AL";"2020-11-11";"BO Catedral Historic Apartments";"S";"2020-11-03";"Apartamento";"2";"4";"2";;"Rua Rua Dom Hugo, 18 R/CH";"4050-305";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sossego das Estrelas Lda";"Arrendatário";"516006037";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"113252/AL";"2020-11-11";"D&S - Porto S. Bento Apartments IV";"N";"2020-10-15";"Apartamento";"1";"2";"0";;"Rua Rua Loureiro, 140-A 2º E";"4000-327";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"DSSH, Lda";"Cessionário";"514956860";"Pessoa coletiva";"Portugal";;;"924146619";"Não"
"113251/AL";"2020-11-11";"SPIRITBNB";"S";"2020-11-01";"Apartamento";"2";"4";"1";;"Praça Praça Marquês Pombal, 108 1º Dto";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Estados Unidos";;;;"Não"
"113244/AL";"2020-11-11";"Macaron Delight";"S";"2021-02-11";"Apartamento";"2";"4";"2";;"Rua Rua Santa Catarina, 1468 4º Dto";"4000-448";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Não"
"113218/AL";"2020-11-07";"PORTAS SANTA CATARINA";"S";"2020-11-01";"Apartamento";"2";"6";"2";;"Rua Rua Santa Catarina, 30 6";"4000-449";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113217/AL";"2020-11-07";"PORTAS SANTA CATARINA";"S";"2020-11-01";"Apartamento";"1";"2";"0";;"Rua Rua Santa Catarina, 30 5 TRS";"4000-449";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113216/AL";"2020-11-07";"PORTAS SANTA CATARINA";"S";"2020-11-01";"Apartamento";"1";"4";"1";;"Rua Rua Santa Catarina, 30 5 FR";"4000-449";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113215/AL";"2020-11-07";"PORTAS SANTA CATARINA";"S";"2020-11-01";"Apartamento";"1";"2";"0";;"Rua Rua Santa Catarina, 30 4 TRS";"4000-449";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113214/AL";"2020-11-07";"Alvorada Pomposa Guest House";"N";"2020-10-30";"Estabelecimento de hospedagem";"6";"10";"5";;"Rua Rua Guerra Junqueiro, 57";"4150-388";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Alvorada Pomposa, Unipessoal, Lda.";"Arrendatário";"515968129";"Pessoa coletiva";"Portugal";"913032995";;"913032995";"Não"
"113213/AL";"2020-11-07";"CLEMENTE MENERES AP";"S";"2020-11-01";"Apartamento";"1";"2";"1";;"Rua Rua Clemente Meneres, 64 4 trs";"4050-201";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113212/AL";"2020-11-07";"Uptown Suites";"S";"2020-11-01";"Apartamento";"5";"10";"5";;"Rua Rua Doutor Joaquim Pires de Lima, 241 R/C";"4200-350";"Porto";"Paranhos";"Porto";"Porto";"Norte";"Sardine Status Lda.";"Arrendatário";"515695696";"Pessoa coletiva";"Portugal";;;"962039165";"Não"
"113180/AL";"2020-11-06";"HM Martires Pool apartment";"S";"2020-11-01";"Apartamento";"1";"2";"0";;"Rua Rua Mártires da Liberdade, 122 2 Frt";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113133/AL";"2020-11-04";"jasmine Loft";"N";"2020-10-26";"Apartamento";"1";"3";"1";;"Campo Campo Mártires da Pátria, 48-A 3º traseiras";"4050-366";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113132/AL";"2020-11-04";"Oporto Serviced Apartments - Miragaia";"S";"2020-10-15";"Apartamento";"1";"2";"1";;"Rua Rua Miragaia, 152 3 T1F";"4050-388";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"José Rodrigues da Silva, Lda.";"Arrendatário";"500789878";"Pessoa coletiva";"Portugal";"229387851";"229387853";"917505174";"Não"
"113131/AL";"2020-11-04";"Aliados 107 - Liberdade Square";"S";"2020-11-01";"Apartamento";"2";"4";"1";;"Avenida Avenida Aliados, 137 H5.1";"4000-067";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"China";;;;"Não"
"113083/AL";"2020-11-02";"Downtown Flat w/ Pool";"S";"2020-10-19";"Apartamento";"1";"2";"0";;"Rua Rua Mártires da Liberdade, 122 3º Frt";"4050-361";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113082/AL";"2020-11-02";"elsa's oporto flat";"S";"2020-10-01";"Apartamento";"2";"4";"1";;"Rua Rua Doutor Sousa Viterbo, 81 2º Tras.";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113069/AL";"2020-10-31";"Camões 342 Loft";"S";"2020-10-22";"Apartamento";"1";"2";"0";;"Rua Rua Camões, 312 1 DRT FRT";"4000-139";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Alemanha";;;;"Não"
"113068/AL";"2020-10-31";"SEGREDO DO PORTO";"S";"2020-10-09";"Apartamento";"1";"2";"0";;"Rua Rua Mártires da Liberdade, 122 R/c Tras Esq";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"113049/AL";"2020-10-30";"Porto's Cozy Downtown Appartment";"N";"2020-11-15";"Apartamento";"2";"4";"1";;"Rua Rua 31 de Janeiro, 223 1º";"4000-543";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Picturesqueplanet - Unipessoal, Lda";"Proprietário";"515544523";"Pessoa coletiva";"Portugal";;;"913078808";"Não"
"112990/AL";"2020-10-24";"Oporto Serviced Apartments - Miragaia";"S";"2020-10-08";"Apartamento";"3";"6";"2";;"Rua Rua Miragaia, 152 2 T2B";"4050-388";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"José Rodrigues da Silva, Lda.";"Arrendatário";"500789878";"Pessoa coletiva";"Portugal";"229387851";"229387853";"917505174";"Não"
"112989/AL";"2020-10-24";"Vitor Daniel Teixeira";"S";"2020-10-08";"Apartamento";"1";"2";"0";;"Rua Rua Miragaia, 152 1 T0A";"4050-388";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"José Rodrigues da Silva, Lda.";"Arrendatário";"500789878";"Pessoa coletiva";"Portugal";"229387851";"229387853";"917505174";"Não"
